symbol,side,timestamp,label_end,price,atr,adverse_1m_atr,favorable_1m_atr,bad_1m,bad_close_1m,bad_3m,net_1m_bps,return_1_atr,return_3_atr,return_6_atr,body_atr,body_ratio,rejection_wick_ratio,extension_atr,ma3_slope_atr,ma3_acceleration_atr,ma15_slope_atr,volume_shock,volume_change,atr_regime,opening_gap_atr,short_side,pepe_asset
龙虾USDT,SHORT,1786845180000,1786845360000,0.020191,7.240000000000024e-05,0.7458563535911369,0.45580110497239873,1,0,1,-16.460106210686583,0.4558011049723508,1.7265193370165703,1.5055248618784203,0.5110497237568883,0.2681159420289786,0.6884057971014628,1.3352611947414206,0.5755064456721741,0.11049723756902714,0.15561694290969846,1.1754749854227104,1.3071779374798531,0.6890753636522287,-0.0,1.0,0.0
1000PEPEUSDT,SHORT,1786846440000,1786846620000,0.002606,1.3900000000000284e-06,1.0791366906476032,0.8633093525178329,1,0,1,-7.39247866462071,2.3741007194246646,2.3741007194246646,3.2374100719424974,2.3021582733813037,0.8888888888889425,0.11111111111105756,3.365149769071704,0.7913669064750962,0.4556354916068074,0.287769784172819,1.989937218639221,2.48278719124824,0.6233183856502382,-0.0,1.0,1.0
1000PEPEUSDT,LONG,1786849500000,1786849680000,0.0026152,1.3399999999998483e-06,1.1194029850745786,0.0,1,0,1,-13.910752619300025,1.119402985074902,3.358208955224383,3.6567164179108294,1.119402985074902,0.8333333333335743,0.05555555555547524,2.8832992973556864,1.1194029850745786,0.5721393034821668,0.3432835820894943,0.8651582206053074,0.7786680244409997,0.5900051368605874,-0.07462686567185434,0.0,1.0
1000PEPEUSDT,LONG,1786849980000,1786850160000,0.0026156,1.3099999999998964e-06,0.30534351145057875,0.15267175572528938,0,0,1,-11.61790791787803,0.8396946564885951,0.22900763358776854,0.6106870229008265,0.7633587786257848,1.0,0.0,1.751505054883211,0.07633587786281022,0.15267175572562044,0.19338422391843504,0.30543296240642986,0.3104467620397049,0.5805879745900112,-0.07633587786247917,0.0,1.0
龙虾USDT,SHORT,1786850160000,1786850340000,0.020189,6.330000000000016e-05,1.6271721958926089,0.0,1,1,1,-34.79835667938086,1.5007898894154992,2.7014218009478768,2.7330173775671267,1.5165876777251517,0.6906474820144041,0.21582733812948723,2.4006497228975237,0.9004739336493105,0.379146919431329,0.14323328067406493,0.7528890688217227,1.529112520247882,1.090032431191345,0.22116903633491453,1.0,0.0
龙虾USDT,SHORT,1786850820000,1786851000000,0.020169,6.940000000000036e-05,0.2881844380403326,0.2017291066282428,0,0,1,-9.023352521196214,0.4899135446685754,1.2536023054755017,1.4841498559077577,0.4899135446685754,0.8499999999999436,0.0,1.4939272471174025,0.41786743515851726,0.028818443804063253,0.21902017291066075,0.6764213938198598,0.7289270579160958,1.203190013869628,-0.0,1.0,0.0
龙虾USDT,SHORT,1786851000000,1786851180000,0.02009,7.400000000000046e-05,0.33783783783784543,0.28378378378378455,0,0,1,-12.498058760577567,0.2702702702703045,0.9054054054054145,2.0810810810810865,0.31081081081083844,0.29870129870132445,0.42857142857140285,1.9579611403906316,0.3018018018017892,-0.06306306306306322,0.1765765765765583,0.8129874300704958,0.7098049706498926,1.3176638176638211,0.1621621621621358,1.0,0.0
1000PEPEUSDT,SHORT,1786852620000,1786852800000,0.0026137,1.3600000000000763e-06,0.5147058823527255,0.0,1,0,1,-12.765657917893694,0.5882352941176283,1.6911764705879822,3.0882352941173097,0.5882352941176283,0.4000000000000434,0.5500000000000326,2.117646741694135,0.5637254901958878,0.09803921568632454,0.21078431372518322,1.1484237461885192,1.2115633557357406,0.862214708368631,-0.0,1.0,1.0
龙虾USDT,SHORT,1786853160000,1786853340000,0.020064,6.509999999999987e-05,0.7526881720430189,0.24577572964667718,1,0,1,-23.9689001196182,1.3978494623656064,2.258064516129003,3.3947772657449984,1.1981566820276246,0.8041237113401889,0.13402061855669217,2.411237259777685,0.7526881720429656,0.4761904761904204,0.12698412698406591,1.1325412095649716,1.1404524947659858,0.8994404402790871,0.1382488479262992,1.0,0.0
1000PEPEUSDT,SHORT,1786853460000,1786853640000,0.0026127,1.7199999999999768e-06,0.0,0.8720930232556894,0,0,1,-10.468098059479237,0.6395348837209229,1.2209302325582172,2.674418604651201,0.6395348837209229,0.6470588235294418,0.3529411764705582,1.7401605570835537,0.4069767441861565,-0.019379844961125478,0.07364341085252896,0.46663652830547186,0.4228889152851837,1.0809678433015646,-0.05813953488362858,1.0,1.0
1000PEPEUSDT,LONG,1786854120000,1786854300000,0.0026172,1.380000000000001e-06,2.0289855072465817,0.2898550724636178,1,1,1,-22.31017933287433,0.8695652173911678,2.4637681159418516,4.130434782608675,0.7971014492753419,0.6470588235292767,0.3529411764707233,2.0244003352670386,0.8212560386474933,-0.21739130434747767,0.0579710144924093,0.7138781650939641,0.17835373307654534,0.8567880794702126,0.07246376811614015,0.0,1.0
1000PEPEUSDT,LONG,1786854300000,1786854480000,0.0026172,1.810000000000006e-06,0.110497237569123,0.0552486187844417,0,0,0,-11.61814150618893,0.220994475138246,0.0552486187846813,1.9337016574585741,0.1657458563535647,0.5999999999998266,0.19999999999965307,1.2784796113113994,0.018416206261400697,-0.147329650092164,0.1289134438307633,0.2620699315096871,0.3120691497035212,1.1263223397635558,0.0,0.0,1.0
1000PEPEUSDT,LONG,1786855860000,1786856040000,0.0026164,5.100000000000937e-07,0.7843137254904963,0.0,1,1,1,-13.145925756764731,0.7843137254904963,1.9607843137253902,1.5686274509801421,0.7843137254904963,1.0,0.0,2.0550307348799732,0.6535947712412299,0.5228758169919634,0.36601307189488463,0.34032900469406235,0.3690435981426561,0.36411232746317396,0.0,0.0,1.0
1000PEPEUSDT,SHORT,1786856280000,1786856460000,0.0026132,7.900000000000354e-07,2.278481012658318,0.0,1,1,1,-18.50933753635341,1.7721518987340037,3.5443037974680074,3.6708860759493604,1.7721518987340037,1.0,0.0,2.5604693170073602,1.1814345991556363,0.8438818565394266,0.14345991561260282,0.5129398813381467,0.27948911589609854,0.5988629185091762,-0.0,1.0,1.0
1000PEPEUSDT,SHORT,1786857480000,1786857660000,0.0026119,9.49999999999996e-07,0.3157894736841625,1.1578947368420813,0,0,0,-8.552164918258914,0.8421052631579188,2.5263157894737565,3.0526315789475125,0.7368421052633501,0.7000000000000868,0.20000000000008675,2.9449951534279415,0.8421052631579188,0.31578947368370597,0.31578947368370597,1.1949874989035416,0.983595439850927,0.830782684739799,-0.0,1.0,1.0
龙虾USDT,SHORT,1786860360000,1786860540000,0.020223,4.689999999999937e-05,0.8742004264392307,0.3624733475480459,1,1,1,-23.874796617712402,0.6609808102346196,1.4285714285714708,1.641791044776156,0.40511727078895327,0.3454545454545787,0.16363636363633954,1.8326846958714538,0.4761904761904656,0.05685856432120988,0.1890547263681486,0.790762074063629,0.29760363911544774,0.8327661211565155,-0.06396588486147207,1.0,0.0
1000PEPEUSDT,SHORT,1786861080000,1786861260000,0.0026023,1.5400000000000916e-06,0.9090909090908067,0.4545454545455442,1,0,1,-13.153518099374057,0.5194805194805012,1.4935064935065465,1.7532467532466565,0.4545454545455442,0.4666666666668594,0.4666666666665703,1.8923971919437372,0.4978354978353278,0.04329004328978363,0.24242424242419636,0.5014436472826771,0.894397530507582,1.0320562939797253,-0.06493506493523866,1.0,1.0
1000PEPEUSDT,SHORT,1786861380000,1786861560000,0.0025944,2.8399999999999605e-06,1.6901408450703344,0.14084507042261696,1,1,1,-20.484890957445213,1.4788732394367143,2.605633802817039,3.0633802816901623,1.4788732394367143,0.5753424657534524,0.4246575342465477,3.006605232804803,0.8685446009390131,0.38732394366212025,0.22769953051630445,2.5566271083811367,1.8460552584608312,1.8118022328548204,-0.03521126760573059,1.0,1.0
龙虾USDT,SHORT,1786861440000,1786861620000,0.020048,6.77000000000004e-05,0.2954209748892034,0.5908419497784068,0,0,0,-6.0107738427791,0.7385524372230083,1.0635155096011628,1.2407680945347157,0.7090103397341085,0.7868852459016487,0.0,1.7393726406984524,0.35450516986700303,0.22156573116682565,0.16642048252091005,0.7321849724416787,1.1892763078467237,1.2032703359203896,0.05908419497785092,1.0,0.0
1000PEPEUSDT,LONG,1786862520000,1786862700000,0.0026027,1.9200000000000032e-06,0.8333333333333522,0.0,1,0,1,-13.919929400239075,0.20833333333322512,1.0416666666665773,1.7187499999999543,0.26041666666670077,0.3846153846154103,0.6153846153845898,1.32176786188065,0.34722222222241833,-0.3472222222217407,0.14930555555557212,0.5229436780887186,1.0381172709129523,0.9938745578466014,0.0,0.0,1.0
1000PEPEUSDT,LONG,1786862940000,1786863120000,0.0026056,1.4999999999999823e-06,1.1333333333332658,0.5333333333333526,1,1,1,-18.1369361375501,1.333333333333237,1.6666666666666186,2.2666666666668207,1.333333333333237,0.833333333333243,0.12499999999997741,2.677156066449845,0.555555555555154,0.24444444444357388,0.3377777777777996,0.9512977160466747,0.8066903793752681,0.7707459107647354,0.0,0.0,1.0
1000PEPEUSDT,SHORT,1786863540000,1786863720000,0.0025935,2.0999999999999316e-06,0.0,0.857142857142751,0,0,1,-5.441218102950859,2.8095238095239434,3.4761904761905966,3.9523809523811515,2.8095238095239434,0.7662337662337969,0.23376623376620304,3.401686179994978,1.1587301587303365,0.9682539682542385,0.24444444444465283,2.1823938571360064,2.941338077768572,1.0748102021666412,-0.0,1.0,1.0
1000PEPEUSDT,SHORT,1786863600000,1786863780000,0.0025919,2.0299999999999136e-06,1.330049261083806,1.7241379310345712,1,0,1,-1.1906318144985597,0.8374384236452961,4.581280788177459,4.926108374384459,0.8374384236452961,0.9444444444445248,0.05555555555547524,3.8922655074315657,1.527093596059082,0.3284072249587218,0.34154351395700233,0.3994215704795662,0.0808602552691413,1.0343949044585514,-0.049261083743765546,1.0,1.0
龙虾USDT,LONG,1786865160000,1786865340000,0.020149,7.96000000000005e-05,1.0427135678391861,1.99748743718591,1,1,1,-53.16839751352393,0.5904522613065093,1.2437185929647963,1.3316582914572588,0.5778894472361886,0.4035087719298219,0.35087719298246306,1.7326180876082655,0.4145728643215842,0.04187604690109792,0.12060301507535727,0.9504779414844944,1.0364877517447124,1.1368180519851534,0.13819095477387594,0.0,0.0
1000PEPEUSDT,LONG,1786865220000,1786865400000,0.0026038,1.530000000000021e-06,0.0,0.4575163398693922,0,0,0,-11.232352676855957,0.9803921568625784,1.3071895424835323,0.915032679738501,0.9803921568625784,0.5555555555554663,0.4444444444445337,2.152948446932221,0.4357298474947942,0.26143790849687654,0.11764705882396292,1.006660603528179,2.0717168580385086,0.7289185326346111,0.0,0.0,1.0
龙虾USDT,LONG,1786865760000,1786865940000,0.020191,8.399999999999936e-05,0.5714285714285691,0.6309523809523973,1,0,1,-3.5854584468324022,-0.011904761904773901,1.3095238095238075,1.3214285714285814,0.22619047619049762,0.31666666666668886,0.41666666666667146,1.3601639349811943,0.4365079365079083,0.0238095238094652,0.12460317460317902,0.6842195778330356,0.4120055652138189,1.1448560979487912,0.0,0.0,0.0
龙虾USDT,LONG,1786866060000,1786866240000,0.020231,7.149999999999969e-05,0.36363636363634066,0.4475524475524604,0,0,1,-3.6020953734360943,0.4755244755244679,0.11188811188807869,0.545454545454511,0.5174825174825035,0.649122807017546,0.052631578947362014,1.4220818113758138,0.03729603729601006,0.08857808857809667,0.08671328671320883,0.6299255134082905,0.6163157638105364,0.9999533821267038,0.0,0.0,0.0
龙虾USDT,LONG,1786866120000,1786866300000,0.020248,7.239999999999989e-05,0.7320441988949942,0.0552486187845378,1,0,1,-13.97431854997792,0.2348066298342497,0.8011049723756783,0.787292817679532,0.2348066298342497,0.29310344827586104,0.25862068965519613,1.4830953306721986,0.2670349907918928,0.23020257826889953,0.16758747697980142,1.2806249076760032,1.3784279907443666,1.0157364322959281,0.0,0.0,0.0
1000PEPEUSDT,LONG,1786866420000,1786866600000,0.0026058,1.0299999999999546e-06,1.8446601941748308,0.0,1,1,1,-19.287052325581268,0.7766990291262668,3.300970873786739,1.067961165048564,0.7766990291262668,0.8888888888886212,0.0,1.7486958877815109,1.10032362459572,0.744336569579532,0.03883495145650281,0.40344399696801203,0.6981079189498892,0.599069406746788,0.0,0.0,1.0
1000PEPEUSDT,LONG,1786866900000,1786867080000,0.0026064,1.0400000000000252e-06,0.09615384615368978,0.28846153846148637,0,0,1,-11.99999999999848,0.38461538461559314,1.6346153846156455,1.3461538461541591,0.28846153846190337,0.27272727272763114,0.6363636363634213,1.6595580752223045,0.5448717948718818,0.12820512820519772,0.09615384615327278,1.3884034844921898,2.1359510530056536,0.6324751672410589,0.09615384615368978,0.0,1.0
龙虾USDT,LONG,1786867020000,1786867200000,0.020314,4.889999999999998e-05,0.511247443762725,2.0040899795501206,1,0,1,20.47041611696333,0.6134969325153127,1.5950920245398412,1.3087934560326813,0.7770961145194244,0.6129032258064534,0.12903225806453417,1.568005195131226,0.5316973415132568,0.27266530334009165,0.10088616223582397,0.8205879846681797,0.9019733859783119,0.7170438437851313,-0.16359918200411175,0.0,0.0
龙虾USDT,LONG,1786867080000,1786867260000,0.020376,5.569999999999985e-05,0.789946140035889,0.19748653500898783,1,0,1,-11.509520980564762,1.0412926391382258,2.29802513464991,1.9569120287252832,1.1849192100538648,0.5365853658536675,0.26016260162602656,2.245732774896521,0.7660083782165744,0.2992220227408416,0.16277678037106566,1.345589947197765,1.1860884686025646,0.8167953856681966,-0.07181328545781943,0.0,0.0
1000PEPEUSDT,LONG,1786867320000,1786867500000,0.0026077,1.2700000000000037e-06,1.811023622047411,0.0,1,1,1,-20.431491774361533,0.6299212598425331,1.4960629921259736,0.944881889763629,0.5511811023620031,0.31818181818171065,0.6818181818182893,1.727567864455454,0.4986876640417635,0.18372703412066768,0.0944881889764995,1.501274514145954,0.860267259529859,0.8336980306345925,0.07874015748053007,0.0,1.0
龙虾USDT,LONG,1786867560000,1786867740000,0.020444,5.899999999999968e-05,0.08474576271189081,0.4406779661016676,0,0,1,-7.111523918997978,0.5084745762712273,1.1694915254237874,1.2033898305085085,0.6271186440678391,0.6607142857143211,0.3392857142856789,1.9887086816471822,0.3898305084746154,0.16384180790963207,0.21129943502828857,1.2366080685633742,1.2544074720839677,0.8606437809977607,-0.016949152542389923,0.0,0.0
1000PEPEUSDT,LONG,1786868520000,1786868700000,0.0026075,8.500000000000261e-07,0.7058823529410444,0.0,1,0,1,-13.149837066154033,0.823529411764892,2.9411764705880254,4.117647058823439,0.7058823529410444,0.8571428571425032,0.0,3.0356125766483073,0.980392156862505,0.15686274509812326,0.25098039215689516,0.2626578610053447,0.30762301577499107,0.7564520913675692,0.0,0.0,1.0
龙虾USDT,SHORT,1786868760000,1786868940000,0.020294,0.00010019999999999994,0.21956087824352494,0.2994011976047784,0,0,1,-6.0833741007200315,0.33932135728542245,1.6666666666666725,1.686626746506977,0.4491017964071849,0.5421686746987957,0.31325301204821443,1.1134135173219288,0.5555555555555459,0.0998003992015928,0.08383233532932825,0.5470883644152424,0.15014522940697972,1.5686069872413733,-0.15968063872254154,1.0,0.0
1000PEPEUSDT,SHORT,1786869060000,1786869240000,0.0026026,1.8000000000000222e-06,0.16666666666663854,1.055555555555538,0,0,1,-5.464150906785411,0.2777777777778112,2.111111111111076,2.888888888888803,0.3333333333332771,0.3157894736841625,0.15789473684208125,1.737590826620213,0.7037037037033709,-0.3148148148153507,0.04814814814834348,0.7276886644118101,0.12577373713520268,1.6301886792453089,0.055555555555465874,1.0,1.0
龙虾USDT,SHORT,1786870500000,1786870680000,0.020256,7.29999999999998e-05,0.0,1.0136986301370048,0,0,1,3.8072677725124535,0.3287671232876683,2.328767123287678,2.4657534246575357,0.36986301369862085,0.32142857142855963,0.2380952380952676,1.9596504667336663,0.7762557077625593,-0.059360730593587624,0.1808219178081914,0.3846611237726818,0.2776772496090376,1.1600190688066085,0.06849315068495267,1.0,0.0
1000PEPEUSDT,LONG,1786871700000,1786871880000,0.0026063,6.000000000000363e-07,0.5000000000006144,0.16666666666638957,1,1,1,-13.150366477382457,0.8333333333333935,3.333333333333574,4.166666666666968,1.0000000000005058,0.8571428571431227,0.14285714285687734,2.5771104460559258,1.1111111111109504,0.05555555555594506,0.18888888888992408,0.2866446334728121,0.4226331319793428,0.6011020203707205,0.0,0.0,1.0
1000PEPEUSDT,SHORT,1786873380000,1786873560000,0.0026009,1.309999999999853e-06,0.0,0.9160305343514357,0,0,1,-9.691721980851096,1.603053435114433,2.5954198473283503,3.129770992366715,1.603053435114433,0.9545454545453291,0.0,2.5521356449066928,0.8651399491093398,0.3307888040709747,0.15776081424943783,1.3432032661840336,0.7928958482913546,1.5509076558798762,-0.0,1.0,1.0
1000PEPEUSDT,SHORT,1786873440000,1786873620000,0.0026004,1.289999999999885e-06,1.3953488372092087,1.3953488372095448,1,1,1,-15.847869750806778,0.46511627907007236,3.3333333333336697,3.6434108527137177,0.46511627907007236,0.5000000000001807,0.4999999999998193,2.6881748321048944,1.1111111111113352,0.23255813953520427,0.20155038759706498,1.032657127540945,0.5429591877203331,1.5058365758753707,-0.07751937984518016,1.0,1.0
1000PEPEUSDT,SHORT,1786875300000,1786875480000,0.0026014,1.2500000000001225e-06,0.08000000000021094,0.0,0,0,1,-12.0000000000005,0.8800000000002387,2.6400000000000223,2.6400000000000223,0.8800000000002387,0.45833333333349147,0.5416666666665085,1.7928621184272788,0.8800000000002387,0.21333333333412716,0.06399999999996059,1.5060286872907882,2.1622821842861395,1.1538461538462885,-0.0,1.0,1.0
龙虾USDT,SHORT,1786875360000,1786875540000,0.020196,8.670000000000067e-05,0.8535178777393376,0.09227220299881811,1,1,1,-40.24034603386873,1.6262975778546445,2.6874279123413527,2.7566320645905167,1.4186851211072338,0.32368421052630925,0.6473684210526367,2.335721147226115,0.8958093041137576,0.5728565936177942,0.17916186082277552,3.524295035080081,2.591883328425559,1.761061647313749,-0.04613610149938905,1.0,0.0
1000PEPEUSDT,LONG,1786876140000,1786876320000,0.0026043,1.100000000000146e-06,0.18181818181826068,0.7272727272726485,0,0,0,-10.081250143991532,0.2727272727271939,2.6363636363634,2.3636363636358118,0.2727272727271939,0.2727272727271294,0.09090909090930596,1.477668294677021,0.8787878787880629,-0.12121212121217378,0.10909090909142952,0.5057590157549304,0.08247864821263956,0.9576320371446387,0.0,0.0,1.0
1000PEPEUSDT,LONG,1786878780000,1786878960000,0.0026084,7.099999999999468e-07,0.4225352112675712,0.0,0,0,0,-13.149440327403054,1.2676056338027135,2.394366197183107,2.394366197183107,1.2676056338027135,0.6,0.3333333333334297,2.055346688303073,0.798122065727906,0.4225352112675712,0.1784037558687201,1.3199300580899378,1.4342978867641596,0.7055316329909914,0.0,0.0,1.0
龙虾USDT,LONG,1786879380000,1786879560000,0.020662,6.379999999999963e-05,0.20376175548588088,2.225705329153614,0,0,0,29.113640620462892,0.564263322883982,1.2225705329153396,2.695924764890275,0.5799373040752203,0.5211267605633775,0.0,1.867121523034447,0.4075235109718161,0.17763845350055615,0.22570532915357103,0.5745089841320333,0.843906504131345,0.9881514752574841,-0.031347962382422295,0.0,0.0
1000PEPEUSDT,SHORT,1786879440000,1786879620000,0.0026059,1.0700000000000207e-06,1.121495327103012,0.0,1,1,1,-16.223723300970757,0.46728971962622123,1.8691588785044795,2.336448598130701,0.3738317757007338,0.2352941176469538,0.411764705882488,1.1926000025544672,0.6230529595014932,0.3426791277258415,0.05607476635440078,1.4256728760162731,1.3945983189822018,1.1316763617134087,-0.09345794392508212,1.0,1.0
1000PEPEUSDT,LONG,1786880580000,1786880760000,0.0026086,6.300000000000316e-07,6.190476190475601,0.0,1,1,1,-21.57793500344863,0.1587301587298965,2.2222222222219927,2.5396825396824743,0.1587301587298965,0.4999999999989158,0.0,2.2516237852968812,0.7407407407411232,1.3767646634735875e-12,0.23280423280421533,0.3255876991170304,0.29399434349376563,0.7081303859123776,0.0,0.0,1.0
1000PEPEUSDT,SHORT,1786881000000,1786881180000,0.002604,1.4199999999999803e-06,0.42253521126754545,0.42253521126754545,0,0,0,-13.92127505760402,0.07042253521115577,0.42253521126754545,1.4788732394367143,0.14084507042261696,0.4000000000001735,0.5999999999998266,1.5140933975466815,0.14084507042261696,-0.39906103286392863,0.14084507042231154,0.3907791183599992,0.5629015267765705,1.5865921787709591,-0.0,1.0,1.0
龙虾USDT,SHORT,1786881120000,1786881300000,0.02078,0.00010690000000000005,0.009354536950430306,1.739943872778284,0,0,1,46.74552747834561,0.8231992516370554,3.1337698783910364,3.648269410664184,0.8044901777361949,0.6142857142857037,0.14285714285713577,2.04108546327969,1.0445899594637005,0.25880885562839867,0.21078889928276773,0.7698618815012878,0.5151470319529169,1.4463862893223565,-0.2619270346117889,1.0,0.0
龙虾USDT,LONG,1786881780000,1786881960000,0.021196,9.440000000000004e-05,0.3177966101694784,0.48728813559322964,0,0,0,2.1451224287592257,0.5084745762711802,1.6949152542372918,2.01271186440677,0.2754237288135406,0.41269841269838126,0.269841269841262,1.9638554731007525,0.5649717514124183,0.13064971751412013,0.058615819209058936,0.5346328565252152,0.6549216085971299,1.1560363302377794,0.22245762711864592,0.0,0.0
1000PEPEUSDT,SHORT,1786882020000,1786882200000,0.0026032,6.899999999999788e-07,0.0,0.2898550724639412,0,0,0,-11.231253803009853,2.1739130434779876,3.7681159420287216,5.652173913043397,2.1739130434779876,0.9374999999998306,0.0,3.380779359659782,1.2560386473431167,0.6763285024158628,0.10628019323734411,1.2033589611247564,1.1261192371024662,0.7357384041229669,-0.14492753623165633,1.0,1.0
1000PEPEUSDT,LONG,1786883040000,1786883220000,0.0026057,1.0700000000000207e-06,0.0,0.46728971962622123,0,0,0,-11.232912422765361,0.6542056074763855,1.68224299065391,3.271028037383143,0.7476635514018729,0.8888888888886212,0.11111111111137882,2.106624685268944,0.5607476635513033,-0.06230529594978454,0.17445482866061265,0.17764860122328896,0.11919418326122451,1.10252447192172,0.0,0.0,1.0
1000PEPEUSDT,LONG,1786884540000,1786884720000,0.0026055,7.200000000000175e-07,1.1111111111111112,0.0,1,1,1,-15.068585837652,0.9722222222218458,2.2222222222222223,3.6111111111106595,0.8333333333331828,0.7499999999998644,0.1250000000003388,2.5802108568242237,0.7407407407411424,-0.09259259259204046,0.15740740740707113,0.5113083516811763,0.38659443655560005,0.7578947368421532,0.13888888888926534,0.0,1.0
1000PEPEUSDT,LONG,1786885020000,1786885200000,0.0026061,6.499999999999995e-07,0.769230769230872,0.0,1,1,1,-13.533939679982463,0.30769230769248224,1.8461538461542262,1.538461538461744,0.30769230769248224,0.20000000000017348,0.6999999999999567,2.3382477414680665,0.6153846153842972,0.3589743589735618,0.33846153846153026,0.8221667413444516,0.3742088591230978,0.7475560667050253,0.0,0.0,1.0
龙虾USDT,SHORT,1786886160000,1786886340000,0.02081,0.00015339999999999972,0.46284224250327083,0.6258148631029924,0,0,1,2.4247964920704814,1.2190352020860495,2.209908735332462,2.5293350717079544,1.2190352020860495,0.7957446808510654,0.10638297872340771,2.030839889986493,0.7366362451108357,0.356366797044796,0.17296827466318077,0.9966571702917344,1.1824487240927806,0.9830392617593029,0.10430247718384715,1.0,0.0
1000PEPEUSDT,LONG,1786887360000,1786887540000,0.0026092,7.399999999999421e-07,2.7027027027026866,0.13513513513551528,1,1,1,-19.66058600337165,0.40540540540537373,2.9729729729731313,3.1081081081080604,0.40540540540537373,0.3333333333333333,0.6666666666666666,1.7614703653672812,0.9909909909916298,0.31531531531581164,0.09909909909969043,0.4402434888129964,0.2950495427500651,0.8128890516294154,0.0,0.0,1.0
龙虾USDT,SHORT,1786887360000,1786887540000,0.02072,0.00013890000000000048,2.0374370050396045,0.4895608351331777,1,1,1,-125.96795936293296,0.74154067674585,1.771058315334765,1.6630669546436125,0.7775377969762425,0.3094555873925527,0.39828080229226587,1.7140301570657108,0.5903527717782466,0.2375809935204804,0.2323014158866725,3.133676458301296,1.3649344804250414,1.0770085679947325,-0.21598272138227986,1.0,0.0
龙虾USDT,LONG,1786887780000,1786887960000,0.021217,0.00016249999999999945,0.17846153846154675,0.4984615384615476,0,0,0,3.5442341754269795,0.30769230769231753,1.5015384615384737,1.6123076923077089,0.2953846153846129,0.5217391304347859,0.24999999999999056,1.3512489283365718,0.5005128205127961,-0.03282051282053152,0.13661538461538505,0.17872731458871363,0.4228216837151911,1.2371840422292129,-0.0061538461538523295,0.0,0.0
龙虾USDT,LONG,1786888320000,1786888500000,0.021352,0.00012090000000000017,0.3060380479735218,0.4962779156327621,0,0,0,6.254309643125584,0.2067824648469866,0.2398676592225079,1.339950372208455,0.1654259718776065,0.29411764705886856,0.33823529411763503,1.4855782619449545,0.0799558864075122,0.005514199062610798,0.2233250620347616,0.14235413544357942,0.4930782805295874,0.9309906695586346,-0.0744416873449301,0.0,0.0
1000PEPEUSDT,LONG,1786891080000,1786891260000,0.0026183,1.1799999999999745e-06,0.6779661016949464,0.5084745762711179,1,1,1,-14.67188647213877,0.9322033898305053,2.3728813559321287,1.6949152542375496,0.9322033898305053,0.44000000000000694,0.5599999999999931,2.2223051500073376,0.7909604519778662,0.3107344632779377,0.0734463276842838,0.992877972280384,0.9293702801057496,1.0909090909090973,0.0,0.0,1.0
龙虾USDT,LONG,1786891140000,1786891320000,0.022019,9.929999999999973e-05,0.29204431017121174,0.5135951661631329,0,0,0,-7.007311617238322,0.25176233635448925,1.1379657603222788,0.10070493454178872,0.4733131923464454,0.4476190476190618,0.42857142857142383,1.440831700110257,0.3793219201074729,0.07720711648214167,0.012084592145013248,0.8675560271782533,1.3119463527749446,0.6136890353813638,0.17119838872104431,0.0,0.0
龙虾USDT,SHORT,1786892460000,1786892640000,0.021766,8.160000000000042e-05,0.3676470588235125,1.9730392156862817,0,0,0,18.800424216667764,0.4289215686274525,2.3161764705882013,2.5735294117646728,0.5392156862744936,0.4190476190476049,0.27619047619048565,1.7082475139201245,0.7720588235294571,0.1633986928105067,0.00816993464051683,0.7788054967895149,0.8515271552998245,0.5613133999816575,-0.0,1.0,0.0
1000PEPEUSDT,LONG,1786892940000,1786893120000,0.0026197,1.5199999999999069e-06,0.4605263157896201,0.0,0,0,0,-14.288964499751737,0.4605263157896201,0.6578947368422329,2.828947368421259,0.4605263157896201,0.777777777778099,0.22222222222190097,1.6231494581409858,0.21929824561388742,-0.08771929824595441,0.2499999999999572,0.4559002975813117,0.8955339986145853,1.2884995761514082,0.06578947368410916,0.0,1.0
龙虾USDT,SHORT,1786894020000,1786894200000,0.020878,0.0001796999999999993,1.1463550361713892,0.0,1,1,1,-107.85209790209713,1.0962715637173068,1.797440178074578,2.0033388981636095,1.0294936004451967,0.21764705882353072,0.7364705882352918,2.1251791129532416,0.5991467260248722,0.46930068632908123,0.1461695418289755,2.714155983785637,1.9491021330182638,1.6870863258695856,-0.06677796327212933,1.0,0.0
龙虾USDT,LONG,1786894980000,1786895160000,0.02179,0.00019789999999999982,1.0409297625063239,0.08084891359271687,1,1,1,-78.50436312528657,0.7731177362304219,1.6574027286508448,0.49519959575543687,0.8438605356240557,0.9542857142857086,0.04,1.7066084734314462,0.55246757621696,0.3267643591039302,0.24119925888496407,0.339312521338637,0.6312996409145312,1.5692234498070494,-0.0202122283981836,0.0,0.0
1000PEPEUSDT,SHORT,1786896420000,1786896600000,0.0026184,1.370000000000017e-06,1.9708029197080132,0.0,1,1,1,-18.496410346013043,0.5109489051092972,1.6058394160583342,2.7737226277371803,0.5109489051092972,0.5384615384613075,0.4615384615386925,2.059023550147112,0.5352798053527781,-0.21897810218974406,0.316301703163034,1.7187460882933268,2.0687122220354177,0.9489725236665927,0.07299270073012573,1.0,1.0
